window,level,agent,seed,total_return,sharpe,execution_fill_rate,turnover_events
recent_cross_asset,E2_participation_1pct,risk-parity,1,0.34560336600271424,6.667273533901945,0.8753488372093023,941
recent_cross_asset,E2_participation_1pct,risk-parity,2,0.4921701332430346,9.004559619784722,0.8608534322820037,928
recent_cross_asset,E2_participation_1pct,risk-parity,3,0.45799556454262236,7.745226944559887,0.8850787766450418,955
recent_cross_asset,E2_participation_1pct,minimum-variance,1,0.4281733010641984,8.546184714277315,0.8392523364485981,898
recent_cross_asset,E2_participation_1pct,minimum-variance,2,0.48312511585313467,9.808188118026054,0.8770949720670391,942
recent_cross_asset,E2_participation_1pct,minimum-variance,3,0.6038715139353112,10.992455738612074,0.8701787394167451,925
recent_cross_asset,E2_participation_1pct,random,1,0.24613744564187234,4.873128774945226,0.7774480712166172,786
recent_cross_asset,E2_participation_1pct,random,2,0.327826019647123,6.847546707044923,0.8011583011583011,830
recent_cross_asset,E2_participation_1pct,random,3,0.26039096619456137,4.654357983591958,0.8011472275334608,838
recent_cross_asset,E2_harsh_corner,buy-and-hold,1,0.4035237110123606,6.0728923790532745,0.6005586592178771,645
recent_cross_asset,E2_harsh_corner,buy-and-hold,2,0.34545468838262194,4.931277758870382,0.6247672253258846,671
recent_cross_asset,E2_harsh_corner,buy-and-hold,3,0.36089431488824597,5.708068350225429,0.6409302325581395,689
recent_cross_asset,E2_harsh_corner,signal-weighted,1,0.8773118660349457,12.66790671088506,0.5714285714285714,380
recent_cross_asset,E2_harsh_corner,signal-weighted,2,1.0914277999912163,12.997992169494415,0.5863509749303621,421
recent_cross_asset,E2_harsh_corner,signal-weighted,3,0.8366407611519535,10.438986999392215,0.5787292817679558,419
recent_cross_asset,E2_harsh_corner,naive-momentum,1,1.5625075235178385,16.32866567016567,0.5443548387096774,405
recent_cross_asset,E2_harsh_corner,naive-momentum,2,1.5912430478402304,14.507899539350744,0.5427461139896373,419
recent_cross_asset,E2_harsh_corner,naive-momentum,3,1.4980598189182928,14.679831503110456,0.5811320754716981,462
recent_cross_asset,E2_harsh_corner,mean-reversion,1,-0.3677767996490071,-8.948136256497001,0.5893617021276596,277
recent_cross_asset,E2_harsh_corner,mean-reversion,2,-0.2939745149086347,-6.216763170569803,0.5759493670886076,273
recent_cross_asset,E2_harsh_corner,mean-reversion,3,-0.25745285049478583,-4.483479581361398,0.5770833333333333,277
recent_cross_asset,E2_harsh_corner,risk-parity,1,0.23607890483029004,3.7809618050336433,0.5909090909090909,637
recent_cross_asset,E2_harsh_corner,risk-parity,2,0.35870661255809333,6.230986217287698,0.6029684601113172,650
recent_cross_asset,E2_harsh_corner,risk-parity,3,0.3717034950803215,5.403104203418578,0.5868152274837511,632
recent_cross_asset,E2_harsh_corner,minimum-variance,1,0.37579650213338645,7.296652553200025,0.6210428305400373,667
