kind,dose,decay,risk,seed,memory_driven_leverage_amplification,max_memory_driven_leverage_amplification,memory_pollution_ratio,total_return,max_drawdown
fake_violations,0.5,0.85,none,6,0.2457098741505598,1.0,0.39924578119699183,0.175445566521657,-0.018502842531803454
fake_violations,0.5,0.85,none,7,0.24623541584861444,0.550436945234175,0.39525893477957097,0.1723486906160614,-0.011599227819586999
fake_violations,0.5,0.85,none,8,0.26030757658935266,1.0,0.39352115053260656,0.1863301234374568,-0.011413321809541133
fake_violations,0.5,0.85,none,9,0.24634560959428542,1.0,0.3985328465194543,0.2131972790181451,-0.013784888230815029
fake_violations,0.5,0.85,none,10,0.2395987704709678,1.0,0.38994591040024873,0.16277904841428392,-0.018152028523915842
fake_violations,0.75,0.85,none,1,0.1962382525238141,1.0,0.7830346209594536,0.10903782119945715,-0.012074297556651792
fake_violations,0.75,0.85,none,2,0.1665005678265735,0.4126334092261128,0.7883363365973209,0.13464127748896404,-0.01461064845340132
fake_violations,0.75,0.85,none,3,0.18252213761759592,1.0,0.7807984667453614,0.17747174048710823,-0.01173196952370359
fake_violations,0.75,0.85,none,4,0.18837752132132082,1.0,0.789197303756977,0.15171150634367403,-0.006887508670632703
fake_violations,0.75,0.85,none,5,0.1951946967884041,0.4126334092261128,0.79021561645319,0.1584448371044398,-0.007737028452729389
fake_violations,0.75,0.85,none,6,0.1871040504189832,1.0,0.7892337644442561,0.10876976971591334,-0.015571995100979286
fake_violations,0.75,0.85,none,7,0.18411245262318815,0.4126334092261128,0.7855844822879173,0.12108402230656523,-0.011886944288209356
fake_violations,0.75,0.85,none,8,0.19522339602773486,1.0,0.7888333999981987,0.14225376640796572,-0.00860138458335169
fake_violations,0.75,0.85,none,9,0.18543344340875986,1.0,0.7900294270724567,0.15551497405277237,-0.013753127042728575
fake_violations,0.75,0.85,none,10,0.18140917348353475,1.0,0.7770960036577761,0.11350169117148323,-0.014702616197509788
missing_equity,0.0,0.85,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
missing_equity,0.0,0.85,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
missing_equity,0.0,0.85,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
missing_equity,0.0,0.85,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
missing_equity,0.0,0.85,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
missing_equity,0.0,0.85,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
missing_equity,0.0,0.85,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
missing_equity,0.0,0.85,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
missing_equity,0.0,0.85,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
missing_equity,0.0,0.85,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
missing_equity,0.1,0.85,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
missing_equity,0.1,0.85,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
missing_equity,0.1,0.85,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
missing_equity,0.1,0.85,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
missing_equity,0.1,0.85,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
missing_equity,0.1,0.85,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
missing_equity,0.1,0.85,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
missing_equity,0.1,0.85,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
missing_equity,0.1,0.85,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
missing_equity,0.1,0.85,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
missing_equity,0.25,0.85,none,1,0.47203441535314866,1.068739646196963,0.2065921119146995,0.25301917067402657,-0.02049944807212578
missing_equity,0.25,0.85,none,2,0.41260944373569985,1.068739646196963,0.1907086193979409,0.30300858425174493,-0.029327037446753357
missing_equity,0.25,0.85,none,3,0.43481976433915703,1.068739646196963,0.1879606272232099,0.33114056350694066,-0.023397737571208665
missing_equity,0.25,0.85,none,4,0.4535229199283428,1.068739646196963,0.1933417150989416,0.3367259099970792,-0.011295117409398259
missing_equity,0.25,0.85,none,5,0.48540686801565947,1.068739646196963,0.20007261032094562,0.35216609468678706,-0.019904407479866104
missing_equity,0.25,0.85,none,6,0.4481717132415767,1.068739646196963,0.19640474528362162,0.24636109970370446,-0.03485347710826259
missing_equity,0.25,0.85,none,7,0.4589256941717604,1.068739646196963,0.19419009526798434,0.3116927197156545,-0.03773601243980873
missing_equity,0.25,0.85,none,8,0.480244553246565,1.068739646196963,0.19871011094713875,0.32034477043434606,-0.01935401924307989
missing_equity,0.25,0.85,none,9,0.4576536944644335,1.068739646196963,0.19713955273649733,0.37126288212217395,-0.02001979455796621
missing_equity,0.25,0.85,none,10,0.43100166601784234,1.068739646196963,0.18940829852127558,0.26196504235156604,-0.031267044392416565
missing_equity,0.5,0.85,none,1,0.4356170577307553,1.0531543814176727,0.4050261668848459,0.2559085813180013,-0.016279219655260913
missing_equity,0.5,0.85,none,2,0.38068896740318053,1.0531543814176727,0.3926938918826352,0.29970747058555114,-0.022545958398014543
missing_equity,0.5,0.85,none,3,0.39535112291540625,1.0554921711345662,0.38584553503162383,0.31485957882971105,-0.022095625588948953
missing_equity,0.5,0.85,none,4,0.41312222304612606,1.0531543814176727,0.39674356733260674,0.3171172505358939,-0.0175255017523126
missing_equity,0.5,0.85,none,5,0.4394489102841738,1.0531543814176727,0.40507435057638425,0.3360589423918916,-0.017636947398937952
missing_equity,0.5,0.85,none,6,0.4133749004995666,1.0554921711345662,0.39924578119699183,0.2283786251084372,-0.03210333283937872
missing_equity,0.5,0.85,none,7,0.42811328612364286,1.0554921711345662,0.39525893477957097,0.313277830057779,-0.03478679319322575
missing_equity,0.5,0.85,none,8,0.4410972659218951,1.0554921711345662,0.39352115053260656,0.31696232006153346,-0.01810626180790953
missing_equity,0.5,0.85,none,9,0.42891167900556304,1.0554921711345662,0.3985328465194543,0.34073319973114646,-0.018242037781176057
missing_equity,0.5,0.85,none,10,0.3965306903715039,1.0554921711345662,0.38994591040024873,0.25999968876742763,-0.0299243792966164
missing_equity,0.75,0.85,none,1,0.2996614141392012,1.0,0.7830346209594536,0.16010453743536224,-0.025606329204063694
missing_equity,0.75,0.85,none,2,0.25615471973319,0.6348206295786349,0.7883363365973209,0.2280635871918295,-0.01876450332740287
missing_equity,0.75,0.85,none,3,0.2763161091552757,1.0,0.7807984667453614,0.24567567894811937,-0.016203458210033883
missing_equity,0.75,0.85,none,4,0.285324391776391,1.0,0.789197303756977,0.2352741105379219,-0.01324799400889165
missing_equity,0.75,0.85,none,5,0.30029953352062166,0.6348206295786349,0.79021561645319,0.2522881230770242,-0.01209613708161239
missing_equity,0.75,0.85,none,6,0.2833652057727946,1.0,0.7892337644442561,0.19974890754030583,-0.023607044701988156
missing_equity,0.75,0.85,none,7,0.2832499271125971,0.6348206295786349,0.7855844822879173,0.17827755639293397,-0.027284635964713977
missing_equity,0.75,0.85,none,8,0.2981000964529254,1.0,0.7888333999981987,0.21410160649128862,-0.01321895308081078
missing_equity,0.75,0.85,none,9,0.2830386308852716,1.0,0.7900294270724567,0.25364557391035714,-0.013802930132967628
missing_equity,0.75,0.85,none,10,0.27684744638492526,1.0,0.7770960036577761,0.19090482136855513,-0.02163837442487737
loss_streak,0.0,0.85,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
loss_streak,0.0,0.85,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
loss_streak,0.0,0.85,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
loss_streak,0.0,0.85,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
loss_streak,0.0,0.85,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
loss_streak,0.0,0.85,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
loss_streak,0.0,0.85,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
loss_streak,0.0,0.85,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
loss_streak,0.0,0.85,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
loss_streak,0.0,0.85,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
loss_streak,1.0,0.85,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,1.0,0.85,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,1.0,0.85,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,1.0,0.85,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,1.0,0.85,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,1.0,0.85,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,1.0,0.85,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,1.0,0.85,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,1.0,0.85,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,1.0,0.85,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,3.0,0.85,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,3.0,0.85,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,3.0,0.85,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,3.0,0.85,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,3.0,0.85,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,3.0,0.85,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,3.0,0.85,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,3.0,0.85,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,3.0,0.85,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,3.0,0.85,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,5.0,0.85,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,5.0,0.85,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,5.0,0.85,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,5.0,0.85,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,5.0,0.85,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,5.0,0.85,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,5.0,0.85,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,5.0,0.85,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,5.0,0.85,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,5.0,0.85,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
fake_rejections,0.0,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_rejections,0.0,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_rejections,0.0,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_rejections,0.0,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_rejections,0.0,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_rejections,0.0,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_rejections,0.0,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_rejections,0.0,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_rejections,0.0,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_rejections,0.0,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
fake_rejections,0.1,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_rejections,0.1,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_rejections,0.1,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_rejections,0.1,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_rejections,0.1,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_rejections,0.1,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_rejections,0.1,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_rejections,0.1,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_rejections,0.1,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_rejections,0.1,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
fake_rejections,0.25,0.6,max-position,1,0.43967152440434887,1.0,0.22693417191651122,0.1598692650611513,-0.026348283587908528
fake_rejections,0.25,0.6,max-position,2,0.38900503122831365,0.9718945176960445,0.18207463979693195,0.21030339814259236,-0.02262122881027917
fake_rejections,0.25,0.6,max-position,3,0.4144618898912792,1.0,0.17170139264935674,0.24595026155319433,-0.01622287675626677
fake_rejections,0.25,0.6,max-position,4,0.4290755840851261,1.0,0.18326641421662349,0.2348825482552217,-0.014062539876401492
fake_rejections,0.25,0.6,max-position,5,0.4477113694193847,0.9718945176960445,0.2112347554393027,0.2551353213998768,-0.01617621961643989
fake_rejections,0.25,0.6,max-position,6,0.4210791117279667,1.0,0.19630606362947675,0.21933201039268857,-0.022936817167033552
fake_rejections,0.25,0.6,max-position,7,0.42914208882720334,0.9718945176960445,0.18622217580647804,0.2200311179426575,-0.018027135988505694
fake_rejections,0.25,0.6,max-position,8,0.4465735600277585,1.0,0.20437779336231368,0.2152080225928492,-0.017985969647501765
fake_rejections,0.25,0.6,max-position,9,0.4217268100855887,1.0,0.19692693047031443,0.2866818610703148,-0.012620022249000273
fake_rejections,0.25,0.6,max-position,10,0.4007029262086514,1.0,0.18134231963083636,0.1616476808457703,-0.023946523162729605
fake_rejections,0.5,0.6,max-position,1,0.33840446449225076,1.0,0.42107793151958905,0.16251911392946705,-0.015027241687812887
fake_rejections,0.5,0.6,max-position,2,0.30602185981956975,0.9250520471894518,0.3887212909105349,0.19705829051750712,-0.014665913782381246
fake_rejections,0.5,0.6,max-position,3,0.34680314596345135,1.0,0.3639147739248371,0.22847331937369897,-0.013412778375234358
fake_rejections,0.5,0.6,max-position,4,0.3569081077955124,1.0,0.3940895572316366,0.21556846826489395,-0.015111048278388273
fake_rejections,0.5,0.6,max-position,5,0.3496742713393477,0.9250520471894518,0.4237321724317763,0.22880291388004137,-0.012851254216532881
fake_rejections,0.5,0.6,max-position,6,0.33237060490400183,1.0,0.4042382463047675,0.19523128697458159,-0.019886493617051193
fake_rejections,0.5,0.6,max-position,7,0.3523953273189914,0.9250520471894519,0.38850370908252263,0.20890085873087316,-0.010611201435347994
fake_rejections,0.5,0.6,max-position,8,0.364441938468656,1.0,0.3846087550217866,0.1988196630306105,-0.014455258419837747
fake_rejections,0.5,0.6,max-position,9,0.3396071882951654,1.0,0.4015679363348392,0.25778563304500546,-0.015411127807610114
fake_rejections,0.5,0.6,max-position,10,0.3380157009021513,1.0,0.3783060699991308,0.15194053786167028,-0.025986233134211
fake_rejections,0.75,0.6,max-position,1,0.1968041579921351,1.0,0.7768885707475217,0.1052071755336903,-0.01529342991430549
fake_rejections,0.75,0.6,max-position,2,0.16454863520703217,0.4659611380985427,0.7944162697174637,0.13437778516781895,-0.012976236293195553
fake_rejections,0.75,0.6,max-position,3,0.18259513069627575,1.0,0.7709582596918018,0.16817131186340695,-0.008856726064836784
fake_rejections,0.75,0.6,max-position,4,0.18770732130464957,1.0,0.7930252474862255,0.13942292061924255,-0.010058278564807899
fake_rejections,0.75,0.6,max-position,5,0.19303030303030302,0.4659611380985428,0.798869668009466,0.15496223414688304,-0.00728250474696035
fake_rejections,0.75,0.6,max-position,6,0.18704386421466576,1.0,0.7938564265921497,0.10873054293189299,-0.01705915684295123
fake_rejections,0.75,0.6,max-position,7,0.18579617742308582,0.4659611380985428,0.7785072681918013,0.116483906346188,-0.016418100001611147
fake_rejections,0.75,0.6,max-position,8,0.19420671408743928,1.0,0.7905470459349596,0.13735403128488533,-0.00847765228439834
fake_rejections,0.75,0.6,max-position,9,0.1841514862364099,1.0,0.7964078019306265,0.16111378209623917,-0.009388430200021003
fake_rejections,0.75,0.6,max-position,10,0.18492583275503124,1.0,0.7589316525534572,0.11559510180332633,-0.01447466198341718
fake_violations,0.0,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_violations,0.0,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_violations,0.0,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_violations,0.0,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_violations,0.0,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_violations,0.0,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_violations,0.0,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_violations,0.0,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_violations,0.0,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_violations,0.0,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
fake_violations,0.1,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
fake_violations,0.1,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
fake_violations,0.1,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
fake_violations,0.1,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
fake_violations,0.1,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
fake_violations,0.1,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
fake_violations,0.1,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
fake_violations,0.1,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
fake_violations,0.1,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
fake_violations,0.1,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
fake_violations,0.25,0.6,max-position,1,0.28724482419616015,1.0,0.22693417191651122,0.1503190082526369,-0.016230227651132023
fake_violations,0.25,0.6,max-position,2,0.25285327029840393,0.6317314365024289,0.18207463979693195,0.18263435726121857,-0.019206546374392564
fake_violations,0.25,0.6,max-position,3,0.27231689509599816,1.0,0.17170139264935674,0.20977957596843222,-0.012989644205496087
fake_violations,0.25,0.6,max-position,4,0.2818157963219986,1.0,0.18326641421662349,0.19509461468250056,-0.012232217512487042
fake_violations,0.25,0.6,max-position,5,0.2910123901226001,0.6317314365024289,0.2112347554393027,0.2316005464649753,-0.010255112280193601
fake_violations,0.25,0.6,max-position,6,0.27661808928984505,1.0,0.19630606362947675,0.16763928336627143,-0.01778506357981746
fake_violations,0.25,0.6,max-position,7,0.27894235773768217,0.6317314365024289,0.18622217580647804,0.17439023013647015,-0.013289176560127958
fake_violations,0.25,0.6,max-position,8,0.29173114735137634,1.0,0.20437779336231368,0.19184638657401698,-0.012207465157313746
fake_violations,0.25,0.6,max-position,9,0.275580759888966,1.0,0.19692693047031443,0.24575818629271207,-0.009378622230393874
fake_violations,0.25,0.6,max-position,10,0.26956829747860284,1.0,0.18134231963083636,0.15615019324548185,-0.0210075331277908
fake_violations,0.5,0.6,max-position,1,0.25609617164006476,1.0,0.42107793151958905,0.1440338247914299,-0.013214391880485454
fake_violations,0.5,0.6,max-position,2,0.22155895789960675,0.6012838306731437,0.3887212909105349,0.1695357428528037,-0.01623225304319076
fake_violations,0.5,0.6,max-position,3,0.24575511797362942,1.0,0.3639147739248371,0.2094551663196349,-0.012657619754302685
fake_violations,0.5,0.6,max-position,4,0.2541902324774462,1.0,0.3940895572316366,0.1843290976645362,-0.011951312958648819
fake_violations,0.5,0.6,max-position,5,0.2567052683321767,0.6012838306731437,0.4237321724317763,0.20683682212847354,-0.009159552887496258
fake_violations,0.5,0.6,max-position,6,0.24359747281980107,1.0,0.4042382463047675,0.15996562113199175,-0.015787581858300648
fake_violations,0.5,0.6,max-position,7,0.2495782731899144,0.6012838306731437,0.38850370908252263,0.17081596608366478,-0.010479945777772115
fake_violations,0.5,0.6,max-position,8,0.2610692805921814,1.0,0.3846087550217866,0.17785957611398562,-0.011537264255794155
fake_violations,0.5,0.6,max-position,9,0.2454075584085126,1.0,0.4015679363348392,0.22464665408717144,-0.009657175301458376
fake_violations,0.5,0.6,max-position,10,0.24154710270645385,1.0,0.3783060699991308,0.15171034143832784,-0.017077857886179992
fake_violations,0.75,0.6,max-position,1,0.1968041579921351,1.0,0.7768885707475217,0.1052071755336903,-0.01529342991430549
fake_violations,0.75,0.6,max-position,2,0.16454863520703217,0.4659611380985427,0.7944162697174637,0.13437778516781895,-0.012976236293195553
fake_violations,0.75,0.6,max-position,3,0.18259513069627575,1.0,0.7709582596918018,0.16817131186340695,-0.008856726064836784
fake_violations,0.75,0.6,max-position,4,0.18770732130464957,1.0,0.7930252474862255,0.13942292061924255,-0.010058278564807899
fake_violations,0.75,0.6,max-position,5,0.19303030303030302,0.4659611380985428,0.798869668009466,0.15496223414688304,-0.00728250474696035
fake_violations,0.75,0.6,max-position,6,0.18704386421466576,1.0,0.7938564265921497,0.10873054293189299,-0.01705915684295123
fake_violations,0.75,0.6,max-position,7,0.18579617742308582,0.4659611380985428,0.7785072681918013,0.116483906346188,-0.016418100001611147
fake_violations,0.75,0.6,max-position,8,0.19420671408743928,1.0,0.7905470459349596,0.13735403128488533,-0.00847765228439834
fake_violations,0.75,0.6,max-position,9,0.1841514862364099,1.0,0.7964078019306265,0.16111378209623917,-0.009388430200021003
fake_violations,0.75,0.6,max-position,10,0.18492583275503124,1.0,0.7589316525534572,0.11559510180332633,-0.01447466198341718
missing_equity,0.0,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
missing_equity,0.0,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
missing_equity,0.0,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
missing_equity,0.0,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
missing_equity,0.0,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
missing_equity,0.0,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
missing_equity,0.0,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
missing_equity,0.0,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
missing_equity,0.0,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
missing_equity,0.0,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
missing_equity,0.1,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
missing_equity,0.1,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
missing_equity,0.1,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
missing_equity,0.1,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
missing_equity,0.1,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
missing_equity,0.1,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
missing_equity,0.1,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
missing_equity,0.1,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
missing_equity,0.1,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
missing_equity,0.1,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
missing_equity,0.25,0.6,max-position,1,0.46862988665278743,1.0755031228313672,0.22693417191651122,0.1690595490279323,-0.024071707251712593
missing_equity,0.25,0.6,max-position,2,0.415721431876012,1.0755031228313672,0.18207463979693195,0.20976162376372076,-0.025793182856226005
missing_equity,0.25,0.6,max-position,3,0.4436301758038399,1.0755031228313672,0.17170139264935674,0.2562170645405315,-0.016931560577144844
missing_equity,0.25,0.6,max-position,4,0.45176873698820263,1.0755031228313672,0.18326641421662349,0.23738890220844922,-0.012093672716294579
missing_equity,0.25,0.6,max-position,5,0.4799685403654869,1.0755031228313672,0.2112347554393027,0.2547438821094794,-0.017929460705835565
missing_equity,0.25,0.6,max-position,6,0.45617667129308354,1.0755031228313672,0.19630606362947675,0.21858481711637756,-0.029554441593072633
missing_equity,0.25,0.6,max-position,7,0.45695992366412214,1.0755031228313672,0.18622217580647804,0.2266740292078242,-0.018265606655416322
missing_equity,0.25,0.6,max-position,8,0.47343210733287067,1.0755031228313672,0.20437779336231368,0.21208136396824795,-0.01837859176435097
missing_equity,0.25,0.6,max-position,9,0.4587443326393708,1.0755031228313672,0.19692693047031443,0.29298949665790164,-0.012620191220271804
missing_equity,0.25,0.6,max-position,10,0.4124446564885496,1.0755031228313672,0.18134231963083636,0.1616476808457703,-0.023946523162729605
missing_equity,0.5,0.6,max-position,1,0.42568575063613234,1.0630117973629425,0.42107793151958905,0.1738228170025229,-0.0193287201521104
missing_equity,0.5,0.6,max-position,2,0.3791585704371964,1.0630117973629425,0.3887212909105349,0.20443152586468005,-0.018168904415062026
