frequency,sessions_per_week,decision_interval_minutes,n_symbols,approval_latency_minutes,review_base_minutes,review_minutes_per_order,expiry_minutes,weekly_budget_minutes,chain_compute_p95_ms,attention_minutes_per_session,effective_latency_minutes,session_wall_minutes,weekly_attention_minutes,expiry_ok,backlog_ok,budget_ok,feasible,binding_constraints,session_of_first_expiry,auto_approval_fraction_for_budget
per-minute,10080.0,1.0,32,15.0,2.0,0.2,1440.0,60.0,157.1806,8.4,15.0,15.00262,84672.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,32,60.0,2.0,0.2,1440.0,60.0,157.1806,8.4,60.0,60.00262,84672.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,33,1.0,2.0,0.2,1440.0,60.0,157.0695,8.6,8.6,8.602618,86688.0,True,False,False,False,budget;backlog,190,0.9993
per-minute,10080.0,1.0,33,5.0,2.0,0.2,1440.0,60.0,157.0695,8.6,8.6,8.602618,86688.0,True,False,False,False,budget;backlog,190,0.9993
per-minute,10080.0,1.0,33,15.0,2.0,0.2,1440.0,60.0,157.0695,8.6,15.0,15.002618,86688.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,33,60.0,2.0,0.2,1440.0,60.0,157.0695,8.6,60.0,60.002618,86688.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,34,1.0,2.0,0.2,1440.0,60.0,156.9584,8.8,8.8,8.802616,88704.0,True,False,False,False,budget;backlog,185,0.9993
per-minute,10080.0,1.0,34,5.0,2.0,0.2,1440.0,60.0,156.9584,8.8,8.8,8.802616,88704.0,True,False,False,False,budget;backlog,185,0.9993
per-minute,10080.0,1.0,34,15.0,2.0,0.2,1440.0,60.0,156.9584,8.8,15.0,15.002616,88704.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,34,60.0,2.0,0.2,1440.0,60.0,156.9584,8.8,60.0,60.002616,88704.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,35,1.0,2.0,0.2,1440.0,60.0,156.8473,9.0,9.0,9.002614,90720.0,True,False,False,False,budget;backlog,180,0.9993
per-minute,10080.0,1.0,35,5.0,2.0,0.2,1440.0,60.0,156.8473,9.0,9.0,9.002614,90720.0,True,False,False,False,budget;backlog,180,0.9993
per-minute,10080.0,1.0,35,15.0,2.0,0.2,1440.0,60.0,156.8473,9.0,15.0,15.002614,90720.0,True,False,False,False,budget;backlog,103,0.9993
per-minute,10080.0,1.0,35,60.0,2.0,0.2,1440.0,60.0,156.8473,9.0,60.0,60.002614,90720.0,True,False,False,False,budget;backlog,25,0.9993
per-minute,10080.0,1.0,36,1.0,2.0,0.2,1440.0,60.0,156.7362,9.2,9.2,9.202612,92736.0,True,False,False,False,budget;backlog,176,0.9994
per-minute,10080.0,1.0,36,5.0,2.0,0.2,1440.0,60.0,156.7362,9.2,9.2,9.202612,92736.0,True,False,False,False,budget;backlog,176,0.9994
per-minute,10080.0,1.0,36,15.0,2.0,0.2,1440.0,60.0,156.7362,9.2,15.0,15.002612,92736.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,36,60.0,2.0,0.2,1440.0,60.0,156.7362,9.2,60.0,60.002612,92736.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,37,1.0,2.0,0.2,1440.0,60.0,156.6251,9.4,9.4,9.40261,94752.0,True,False,False,False,budget;backlog,172,0.9994
per-minute,10080.0,1.0,37,5.0,2.0,0.2,1440.0,60.0,156.6251,9.4,9.4,9.40261,94752.0,True,False,False,False,budget;backlog,172,0.9994
per-minute,10080.0,1.0,37,15.0,2.0,0.2,1440.0,60.0,156.6251,9.4,15.0,15.00261,94752.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,37,60.0,2.0,0.2,1440.0,60.0,156.6251,9.4,60.0,60.00261,94752.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,38,1.0,2.0,0.2,1440.0,60.0,156.514,9.6,9.6,9.602609,96768.0,True,False,False,False,budget;backlog,168,0.9994
per-minute,10080.0,1.0,38,5.0,2.0,0.2,1440.0,60.0,156.514,9.6,9.6,9.602609,96768.0,True,False,False,False,budget;backlog,168,0.9994
per-minute,10080.0,1.0,38,15.0,2.0,0.2,1440.0,60.0,156.514,9.6,15.0,15.002609,96768.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,38,60.0,2.0,0.2,1440.0,60.0,156.514,9.6,60.0,60.002609,96768.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,39,1.0,2.0,0.2,1440.0,60.0,156.4029,9.8,9.8,9.802607,98784.0,True,False,False,False,budget;backlog,164,0.9994
per-minute,10080.0,1.0,39,5.0,2.0,0.2,1440.0,60.0,156.4029,9.8,9.8,9.802607,98784.0,True,False,False,False,budget;backlog,164,0.9994
per-minute,10080.0,1.0,39,15.0,2.0,0.2,1440.0,60.0,156.4029,9.8,15.0,15.002607,98784.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,39,60.0,2.0,0.2,1440.0,60.0,156.4029,9.8,60.0,60.002607,98784.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,40,1.0,2.0,0.2,1440.0,60.0,156.2918,10.0,10.0,10.002605,100800.0,True,False,False,False,budget;backlog,160,0.9994
per-minute,10080.0,1.0,40,5.0,2.0,0.2,1440.0,60.0,156.2918,10.0,10.0,10.002605,100800.0,True,False,False,False,budget;backlog,160,0.9994
per-minute,10080.0,1.0,40,15.0,2.0,0.2,1440.0,60.0,156.2918,10.0,15.0,15.002605,100800.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,40,60.0,2.0,0.2,1440.0,60.0,156.2918,10.0,60.0,60.002605,100800.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,41,1.0,2.0,0.2,1440.0,60.0,156.1807,10.2,10.2,10.202603,102816.0,True,False,False,False,budget;backlog,157,0.9994
per-minute,10080.0,1.0,41,5.0,2.0,0.2,1440.0,60.0,156.1807,10.2,10.2,10.202603,102816.0,True,False,False,False,budget;backlog,157,0.9994
per-minute,10080.0,1.0,41,15.0,2.0,0.2,1440.0,60.0,156.1807,10.2,15.0,15.002603,102816.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,41,60.0,2.0,0.2,1440.0,60.0,156.1807,10.2,60.0,60.002603,102816.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,42,1.0,2.0,0.2,1440.0,60.0,156.0696,10.4,10.4,10.402601,104832.0,True,False,False,False,budget;backlog,154,0.9994
per-minute,10080.0,1.0,42,5.0,2.0,0.2,1440.0,60.0,156.0696,10.4,10.4,10.402601,104832.0,True,False,False,False,budget;backlog,154,0.9994
per-minute,10080.0,1.0,42,15.0,2.0,0.2,1440.0,60.0,156.0696,10.4,15.0,15.002601,104832.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,42,60.0,2.0,0.2,1440.0,60.0,156.0696,10.4,60.0,60.002601,104832.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,43,1.0,2.0,0.2,1440.0,60.0,155.9585,10.6,10.6,10.602599,106848.0,True,False,False,False,budget;backlog,150,0.9994
per-minute,10080.0,1.0,43,5.0,2.0,0.2,1440.0,60.0,155.9585,10.6,10.6,10.602599,106848.0,True,False,False,False,budget;backlog,150,0.9994
per-minute,10080.0,1.0,43,15.0,2.0,0.2,1440.0,60.0,155.9585,10.6,15.0,15.002599,106848.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,43,60.0,2.0,0.2,1440.0,60.0,155.9585,10.6,60.0,60.002599,106848.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,44,1.0,2.0,0.2,1440.0,60.0,155.8474,10.8,10.8,10.802597,108864.0,True,False,False,False,budget;backlog,147,0.9994
per-minute,10080.0,1.0,44,5.0,2.0,0.2,1440.0,60.0,155.8474,10.8,10.8,10.802597,108864.0,True,False,False,False,budget;backlog,147,0.9994
per-minute,10080.0,1.0,44,15.0,2.0,0.2,1440.0,60.0,155.8474,10.8,15.0,15.002597,108864.0,True,False,False,False,budget;backlog,103,0.9994
per-minute,10080.0,1.0,44,60.0,2.0,0.2,1440.0,60.0,155.8474,10.8,60.0,60.002597,108864.0,True,False,False,False,budget;backlog,25,0.9994
per-minute,10080.0,1.0,45,1.0,2.0,0.2,1440.0,60.0,155.7363,11.0,11.0,11.002596,110880.0,True,False,False,False,budget;backlog,144,0.9995
per-minute,10080.0,1.0,45,5.0,2.0,0.2,1440.0,60.0,155.7363,11.0,11.0,11.002596,110880.0,True,False,False,False,budget;backlog,144,0.9995
per-minute,10080.0,1.0,45,15.0,2.0,0.2,1440.0,60.0,155.7363,11.0,15.0,15.002596,110880.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,45,60.0,2.0,0.2,1440.0,60.0,155.7363,11.0,60.0,60.002596,110880.0,True,False,False,False,budget;backlog,25,0.9995
per-minute,10080.0,1.0,46,1.0,2.0,0.2,1440.0,60.0,155.6252,11.2,11.2,11.202594,112896.0,True,False,False,False,budget;backlog,142,0.9995
per-minute,10080.0,1.0,46,5.0,2.0,0.2,1440.0,60.0,155.6252,11.2,11.2,11.202594,112896.0,True,False,False,False,budget;backlog,142,0.9995
per-minute,10080.0,1.0,46,15.0,2.0,0.2,1440.0,60.0,155.6252,11.2,15.0,15.002594,112896.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,46,60.0,2.0,0.2,1440.0,60.0,155.6252,11.2,60.0,60.002594,112896.0,True,False,False,False,budget;backlog,25,0.9995
per-minute,10080.0,1.0,47,1.0,2.0,0.2,1440.0,60.0,155.5141,11.4,11.4,11.402592,114912.0,True,False,False,False,budget;backlog,139,0.9995
per-minute,10080.0,1.0,47,5.0,2.0,0.2,1440.0,60.0,155.5141,11.4,11.4,11.402592,114912.0,True,False,False,False,budget;backlog,139,0.9995
per-minute,10080.0,1.0,47,15.0,2.0,0.2,1440.0,60.0,155.5141,11.4,15.0,15.002592,114912.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,47,60.0,2.0,0.2,1440.0,60.0,155.5141,11.4,60.0,60.002592,114912.0,True,False,False,False,budget;backlog,25,0.9995
per-minute,10080.0,1.0,48,1.0,2.0,0.2,1440.0,60.0,155.403,11.6,11.6,11.60259,116928.0,True,False,False,False,budget;backlog,136,0.9995
per-minute,10080.0,1.0,48,5.0,2.0,0.2,1440.0,60.0,155.403,11.6,11.6,11.60259,116928.0,True,False,False,False,budget;backlog,136,0.9995
per-minute,10080.0,1.0,48,15.0,2.0,0.2,1440.0,60.0,155.403,11.6,15.0,15.00259,116928.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,48,60.0,2.0,0.2,1440.0,60.0,155.403,11.6,60.0,60.00259,116928.0,True,False,False,False,budget;backlog,25,0.9995
per-minute,10080.0,1.0,49,1.0,2.0,0.2,1440.0,60.0,155.2919,11.8,11.8,11.802588,118944.0,True,False,False,False,budget;backlog,134,0.9995
per-minute,10080.0,1.0,49,5.0,2.0,0.2,1440.0,60.0,155.2919,11.8,11.8,11.802588,118944.0,True,False,False,False,budget;backlog,134,0.9995
per-minute,10080.0,1.0,49,15.0,2.0,0.2,1440.0,60.0,155.2919,11.8,15.0,15.002588,118944.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,49,60.0,2.0,0.2,1440.0,60.0,155.2919,11.8,60.0,60.002588,118944.0,True,False,False,False,budget;backlog,25,0.9995
per-minute,10080.0,1.0,50,1.0,2.0,0.2,1440.0,60.0,155.1808,12.0,12.0,12.002586,120960.0,True,False,False,False,budget;backlog,131,0.9995
per-minute,10080.0,1.0,50,5.0,2.0,0.2,1440.0,60.0,155.1808,12.0,12.0,12.002586,120960.0,True,False,False,False,budget;backlog,131,0.9995
per-minute,10080.0,1.0,50,15.0,2.0,0.2,1440.0,60.0,155.1808,12.0,15.0,15.002586,120960.0,True,False,False,False,budget;backlog,103,0.9995
per-minute,10080.0,1.0,50,60.0,2.0,0.2,1440.0,60.0,155.1808,12.0,60.0,60.002586,120960.0,True,False,False,False,budget;backlog,25,0.9995
