window,level,agent,seed,total_return,sharpe,execution_fill_rate,turnover_events
rates_drawdown_2022,E1_default_stress,mean-reversion,3,-0.27127853468533114,-7.822405579433008,0.9141104294478528,149
rates_drawdown_2022,E1_default_stress,mean-reversion,4,-0.25762932101350566,-6.54390540925683,0.8602150537634409,160
rates_drawdown_2022,E1_default_stress,mean-reversion,5,-0.24456240620219816,-7.005211666843609,0.8703703703703703,141
rates_drawdown_2022,E1_default_stress,mean-reversion,6,-0.2845524732430662,-8.092783333388443,0.9297297297297298,172
rates_drawdown_2022,E1_default_stress,mean-reversion,7,-0.2833041763367047,-7.044392113691809,0.875,154
rates_drawdown_2022,E1_default_stress,mean-reversion,8,-0.2776874018316928,-7.023667535860677,0.8994082840236687,152
rates_drawdown_2022,E1_default_stress,mean-reversion,9,-0.28617224443973954,-6.948011145296777,0.8928571428571429,150
rates_drawdown_2022,E1_default_stress,mean-reversion,10,-0.3250352880361347,-8.872309857378243,0.8922155688622755,149
rates_drawdown_2022,E1_default_stress,risk-parity,1,0.26572287517515614,3.163675587511188,0.9303621169916435,334
rates_drawdown_2022,E1_default_stress,risk-parity,2,0.09507450336618928,1.2429077448849712,0.9388888888888889,338
rates_drawdown_2022,E1_default_stress,risk-parity,3,0.1880650233548582,2.5733299596195187,0.9498607242339833,341
rates_drawdown_2022,E1_default_stress,risk-parity,4,0.16412570635140722,2.160430321385318,0.947075208913649,340
rates_drawdown_2022,E1_default_stress,risk-parity,5,0.36582897089088506,4.424941125681252,0.9387186629526463,337
rates_drawdown_2022,E1_default_stress,risk-parity,6,0.16847190687618285,2.321906322143604,0.95,342
rates_drawdown_2022,E1_default_stress,risk-parity,7,0.19518967072410853,2.4333269507173014,0.9416666666666667,339
rates_drawdown_2022,E1_default_stress,risk-parity,8,0.15658546248566263,2.0837104349580975,0.95,342
rates_drawdown_2022,E1_default_stress,risk-parity,9,0.15581211455763722,1.958928531216234,0.9273743016759777,332
rates_drawdown_2022,E1_default_stress,risk-parity,10,0.14011830817657955,1.8541359536491968,0.9527777777777777,343
rates_drawdown_2022,E1_default_stress,minimum-variance,1,0.25831990806876215,3.0541715664567617,0.9442896935933147,339
rates_drawdown_2022,E1_default_stress,minimum-variance,2,0.15640490293421516,1.9151857596946285,0.943502824858757,334
rates_drawdown_2022,E1_default_stress,minimum-variance,3,0.20555817869376325,2.777287953897572,0.9664804469273743,346
rates_drawdown_2022,E1_default_stress,minimum-variance,4,0.2396028441051936,2.9311092112435673,0.9498607242339833,341
rates_drawdown_2022,E1_default_stress,minimum-variance,5,0.3542831837114713,4.188502193315731,0.9526462395543176,342
rates_drawdown_2022,E1_default_stress,minimum-variance,6,0.15593230092493693,2.082770466878912,0.9637883008356546,346
rates_drawdown_2022,E1_default_stress,minimum-variance,7,0.21336795609182602,2.6050603564796004,0.9583333333333334,345
rates_drawdown_2022,E1_default_stress,minimum-variance,8,0.18583886279049366,2.3381878205025948,0.9665738161559888,347
rates_drawdown_2022,E1_default_stress,minimum-variance,9,0.24708010612404552,2.8878168965452162,0.9638888888888889,347
rates_drawdown_2022,E1_default_stress,minimum-variance,10,0.17914962877354967,2.2395803570383395,0.947075208913649,340
rates_drawdown_2022,E1_default_stress,random,1,0.08731330426145334,1.4198445458056175,0.8505747126436781,296
rates_drawdown_2022,E1_default_stress,random,2,-0.0029872551594068986,0.015434316330534947,0.8482142857142857,285
rates_drawdown_2022,E1_default_stress,random,3,0.13799165404443925,2.186709374024951,0.8831908831908832,310
rates_drawdown_2022,E1_default_stress,random,4,0.06815012231793127,1.1715428774944003,0.8483965014577259,291
rates_drawdown_2022,E1_default_stress,random,5,0.06431657299745686,1.105144828274679,0.8643067846607669,293
rates_drawdown_2022,E1_default_stress,random,6,0.051128565162728457,0.9421426972332254,0.8422619047619048,283
rates_drawdown_2022,E1_default_stress,random,7,0.04273279432009125,0.7924408638156066,0.8520710059171598,288
rates_drawdown_2022,E1_default_stress,random,8,0.00821104082939006,0.1972838233535445,0.8284883720930233,285
rates_drawdown_2022,E1_default_stress,random,9,0.022644486229631555,0.4105555150837064,0.8648648648648649,288
rates_drawdown_2022,E1_default_stress,random,10,0.08173819807309668,1.4002158832409308,0.877906976744186,302
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,1,0.3570325561413461,3.790007169888416,0.901685393258427,321
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,2,0.16259345824694638,1.9185518021264498,0.8951841359773371,316
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,3,0.24474407813111343,3.03352582131797,0.8850574712643678,308
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,4,0.3007238089296054,3.345207770055425,0.8969359331476323,322
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,5,0.4024108925566636,4.469874645327649,0.8857938718662952,318
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,6,0.21466256146625362,2.646479055713509,0.886685552407932,313
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,7,0.2451500608402002,2.8139856954974496,0.9154929577464789,325
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,8,0.20263014811873448,2.399950132811442,0.8994413407821229,322
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,9,0.26959310883783316,2.946217038265707,0.8938547486033519,320
rates_drawdown_2022,E2_spread_20bps,buy-and-hold,10,0.20288386332825126,2.3423316376350187,0.895774647887324,318
rates_drawdown_2022,E2_spread_20bps,signal-weighted,1,0.4535223102126136,8.18256743787339,0.8952380952380953,188
rates_drawdown_2022,E2_spread_20bps,signal-weighted,2,0.370669178258753,7.2306768611762715,0.9114583333333334,175
rates_drawdown_2022,E2_spread_20bps,signal-weighted,3,0.41156052878709337,7.855232421475195,0.8823529411764706,180
rates_drawdown_2022,E2_spread_20bps,signal-weighted,4,0.3914115513415326,7.610018566798054,0.8787878787878788,174
rates_drawdown_2022,E2_spread_20bps,signal-weighted,5,0.46755432389014806,9.412362515596422,0.92,184
rates_drawdown_2022,E2_spread_20bps,signal-weighted,6,0.37756042949814517,7.484107113364912,0.9065934065934066,165
rates_drawdown_2022,E2_spread_20bps,signal-weighted,7,0.36999513893559777,7.254056853398254,0.8894472361809045,177
rates_drawdown_2022,E2_spread_20bps,signal-weighted,8,0.404515052375205,7.7868683114647705,0.9067357512953368,175
rates_drawdown_2022,E2_spread_20bps,signal-weighted,9,0.4131268588838033,8.066122179921575,0.9024390243902439,185
rates_drawdown_2022,E2_spread_20bps,signal-weighted,10,0.37797476863462065,7.954150615937945,0.8941798941798942,169
rates_drawdown_2022,E2_spread_20bps,naive-momentum,1,0.6772902489475388,9.909366240085305,0.8826086956521739,203
rates_drawdown_2022,E2_spread_20bps,naive-momentum,2,0.4755268774718693,8.436972696847096,0.9196428571428571,206
rates_drawdown_2022,E2_spread_20bps,naive-momentum,3,0.4738592839342082,8.008748399111324,0.9118942731277533,207
rates_drawdown_2022,E2_spread_20bps,naive-momentum,4,0.5058901794665447,7.4484038228297065,0.8978723404255319,211
rates_drawdown_2022,E2_spread_20bps,naive-momentum,5,0.5790707330413398,8.372584772368674,0.9156118143459916,217
rates_drawdown_2022,E2_spread_20bps,naive-momentum,6,0.5136978527011518,8.083345581708565,0.9047619047619048,190
rates_drawdown_2022,E2_spread_20bps,naive-momentum,7,0.5274518113648305,7.729872941381558,0.896551724137931,208
rates_drawdown_2022,E2_spread_20bps,naive-momentum,8,0.472800850473867,8.376457498398972,0.9170305676855895,210
rates_drawdown_2022,E2_spread_20bps,naive-momentum,9,0.5494462583149822,7.775124159425344,0.9017094017094017,211
rates_drawdown_2022,E2_spread_20bps,naive-momentum,10,0.5285326243995374,7.967341835082909,0.9,207
rates_drawdown_2022,E2_spread_20bps,mean-reversion,1,-0.26884800162343747,-6.750873092346687,0.8902439024390244,146
rates_drawdown_2022,E2_spread_20bps,mean-reversion,2,-0.3258393854850755,-8.047293167352352,0.9202453987730062,150
rates_drawdown_2022,E2_spread_20bps,mean-reversion,3,-0.2852415972810458,-8.21200870074695,0.9130434782608695,147
rates_drawdown_2022,E2_spread_20bps,mean-reversion,4,-0.2772972769618749,-7.065222101403493,0.8663101604278075,162
rates_drawdown_2022,E2_spread_20bps,mean-reversion,5,-0.2641829189862748,-7.522625844406118,0.8703703703703703,141
rates_drawdown_2022,E2_spread_20bps,mean-reversion,6,-0.30136168210494174,-8.565907996927535,0.9239130434782609,170
rates_drawdown_2022,E2_spread_20bps,mean-reversion,7,-0.2983100411601437,-7.433313841229226,0.8693181818181818,153
rates_drawdown_2022,E2_spread_20bps,mean-reversion,8,-0.2915883612164717,-7.400070023572519,0.8816568047337278,149
rates_drawdown_2022,E2_spread_20bps,mean-reversion,9,-0.30423179654719734,-7.362022541105384,0.8869047619047619,149
rates_drawdown_2022,E2_spread_20bps,mean-reversion,10,-0.33632972639865144,-9.11067129685988,0.8922155688622755,149
rates_drawdown_2022,E2_spread_20bps,risk-parity,1,0.24103375643951086,2.9054339506623683,0.9331476323119777,335
rates_drawdown_2022,E2_spread_20bps,risk-parity,2,0.06187531333168694,0.8468843014393013,0.9303621169916435,334
rates_drawdown_2022,E2_spread_20bps,risk-parity,3,0.16993821385805252,2.3475979857362,0.9555555555555556,344
rates_drawdown_2022,E2_spread_20bps,risk-parity,4,0.1403843070733568,1.877245813625132,0.9441340782122905,338
rates_drawdown_2022,E2_spread_20bps,risk-parity,5,0.3415853099937487,4.171235844863085,0.9415041782729805,338
rates_drawdown_2022,E2_spread_20bps,risk-parity,6,0.1488704374292964,2.077343235611017,0.947075208913649,340
rates_drawdown_2022,E2_spread_20bps,risk-parity,7,0.17454359662811525,2.201877839205123,0.9554317548746518,343
rates_drawdown_2022,E2_spread_20bps,risk-parity,8,0.14170562351915872,1.905181698632737,0.9526462395543176,342
rates_drawdown_2022,E2_spread_20bps,risk-parity,9,0.13736272070905042,1.7476989789480715,0.9329608938547486,334
rates_drawdown_2022,E2_spread_20bps,risk-parity,10,0.11813194887814582,1.5913097067765722,0.9498607242339833,341
rates_drawdown_2022,E2_spread_20bps,minimum-variance,1,0.2293931367085058,2.7574872806162967,0.9527777777777777,343
rates_drawdown_2022,E2_spread_20bps,minimum-variance,2,0.1359070348068192,1.687876844656388,0.9492957746478873,337
rates_drawdown_2022,E2_spread_20bps,minimum-variance,3,0.18621900086516274,2.5406626566208583,0.9665738161559888,347
rates_drawdown_2022,E2_spread_20bps,minimum-variance,4,0.22377847614883573,2.75856920915085,0.947075208913649,340
rates_drawdown_2022,E2_spread_20bps,minimum-variance,5,0.33696075644492485,4.006976347646936,0.946927374301676,339
rates_drawdown_2022,E2_spread_20bps,minimum-variance,6,0.12834305404205115,1.7431789823946728,0.9637883008356546,346
rates_drawdown_2022,E2_spread_20bps,minimum-variance,7,0.18822168625343805,2.3289054008407497,0.9527777777777777,343
rates_drawdown_2022,E2_spread_20bps,minimum-variance,8,0.16734752127443797,2.1258432152982074,0.9694444444444444,349
rates_drawdown_2022,E2_spread_20bps,minimum-variance,9,0.2226093187424112,2.6284925429822557,0.9665738161559888,347
rates_drawdown_2022,E2_spread_20bps,minimum-variance,10,0.15808355540817653,2.0045155524152345,0.9555555555555556,344
rates_drawdown_2022,E2_spread_20bps,random,1,0.030975635660255074,0.5584460189814477,0.8448275862068966,294
rates_drawdown_2022,E2_spread_20bps,random,2,-0.054092011269531226,-0.844653704150074,0.8567164179104477,287
rates_drawdown_2022,E2_spread_20bps,random,3,0.07939982098713716,1.3126154977511097,0.8806818181818182,310
rates_drawdown_2022,E2_spread_20bps,random,4,0.01752180060809061,0.35345357110505754,0.8504398826979472,290
rates_drawdown_2022,E2_spread_20bps,random,5,0.018364569729677704,0.36604456293310567,0.855457227138643,290
rates_drawdown_2022,E2_spread_20bps,random,6,0.006352657861758093,0.17125606812239727,0.844776119402985,283
rates_drawdown_2022,E2_spread_20bps,random,7,-0.005070738040518941,-0.02924479044825892,0.8584070796460177,291
rates_drawdown_2022,E2_spread_20bps,random,8,-0.035921730311537226,-0.5250922765083813,0.8255813953488372,284
rates_drawdown_2022,E2_spread_20bps,random,9,-0.025484350934395716,-0.3232496376053119,0.8768768768768769,292
rates_drawdown_2022,E2_spread_20bps,random,10,0.0330312310392924,0.6142771639927607,0.872093023255814,300
rates_drawdown_2022,E2_latency_3,buy-and-hold,1,0.3169357502411685,3.217902597479674,0.6388888888888888,230
rates_drawdown_2022,E2_latency_3,buy-and-hold,2,0.14731877355333967,1.9224356534926355,0.6295264623955432,226
rates_drawdown_2022,E2_latency_3,buy-and-hold,3,0.03855065710425354,0.5470650041519033,0.6796657381615598,244
rates_drawdown_2022,E2_latency_3,buy-and-hold,4,0.1659351891939822,1.920934677974409,0.6388888888888888,230
rates_drawdown_2022,E2_latency_3,buy-and-hold,5,0.2527878538111672,2.8488010398475003,0.6527777777777778,235
rates_drawdown_2022,E2_latency_3,buy-and-hold,6,0.180732999434696,2.3385231434318814,0.6935933147632312,249
rates_drawdown_2022,E2_latency_3,buy-and-hold,7,0.1861289537770343,2.0822271589290566,0.6629526462395543,238
rates_drawdown_2022,E2_latency_3,buy-and-hold,8,0.07903181844833229,0.9623750419015611,0.6694444444444444,241
rates_drawdown_2022,E2_latency_3,buy-and-hold,9,0.2247780952880194,2.604848883364354,0.6611111111111111,238
rates_drawdown_2022,E2_latency_3,buy-and-hold,10,0.09723839455059546,1.1575024635929836,0.6277777777777778,226
rates_drawdown_2022,E2_latency_3,signal-weighted,1,0.3419644393555672,5.030205494149515,0.6027397260273972,132
rates_drawdown_2022,E2_latency_3,signal-weighted,2,0.21244913345365624,3.8230206444128,0.6030150753768844,120
rates_drawdown_2022,E2_latency_3,signal-weighted,3,0.22009189165747278,4.959149447006132,0.580952380952381,122
rates_drawdown_2022,E2_latency_3,signal-weighted,4,0.33654145760989507,5.285637707118602,0.5633802816901409,120
rates_drawdown_2022,E2_latency_3,signal-weighted,5,0.431792307036845,7.876439790385513,0.6401869158878505,137
rates_drawdown_2022,E2_latency_3,signal-weighted,6,0.28991574812559895,5.845830476848529,0.66,132
rates_drawdown_2022,E2_latency_3,signal-weighted,7,0.30488497742446086,5.835800654250531,0.6487804878048781,133
rates_drawdown_2022,E2_latency_3,signal-weighted,8,0.27883767954825855,4.509424216902934,0.5829383886255924,123
rates_drawdown_2022,E2_latency_3,signal-weighted,9,0.22213610519897609,3.9869398125534,0.5871559633027523,128
rates_drawdown_2022,E2_latency_3,signal-weighted,10,0.3236513058578765,5.908899448376151,0.57,114
rates_drawdown_2022,E2_latency_3,naive-momentum,1,0.42197592842984477,5.875970903770544,0.6431535269709544,155
rates_drawdown_2022,E2_latency_3,naive-momentum,2,0.3245799346194078,4.907366815065967,0.6694560669456067,160
rates_drawdown_2022,E2_latency_3,naive-momentum,3,0.4645257503322693,6.069116122457601,0.592274678111588,138
rates_drawdown_2022,E2_latency_3,naive-momentum,4,0.46418596882401153,6.428467013579876,0.5555555555555556,135
rates_drawdown_2022,E2_latency_3,naive-momentum,5,0.5049380501348806,6.033837529473497,0.5836575875486382,150
rates_drawdown_2022,E2_latency_3,naive-momentum,6,0.4949906831055524,6.378865759087264,0.6167400881057269,140
rates_drawdown_2022,E2_latency_3,naive-momentum,7,0.5360188044863028,6.405055478179506,0.6326530612244898,155
rates_drawdown_2022,E2_latency_3,naive-momentum,8,0.5112848368615701,6.869982610625857,0.5720338983050848,135
rates_drawdown_2022,E2_latency_3,naive-momentum,9,0.3891017466877771,5.345573779982759,0.6,147
rates_drawdown_2022,E2_latency_3,naive-momentum,10,0.6283231510868916,7.405260085483819,0.6720647773279352,166
rates_drawdown_2022,E2_latency_3,mean-reversion,1,-0.16176881629345097,-3.0257307958695074,0.5911602209944752,107
rates_drawdown_2022,E2_latency_3,mean-reversion,2,-0.24292166194872788,-5.31279427994747,0.6011560693641619,104
rates_drawdown_2022,E2_latency_3,mean-reversion,3,-0.24295728806757166,-5.377250676295751,0.603448275862069,105
rates_drawdown_2022,E2_latency_3,mean-reversion,4,-0.16933815764112425,-3.4865299311930795,0.62,124
rates_drawdown_2022,E2_latency_3,mean-reversion,5,-0.19207542677918743,-3.9374458881267365,0.559748427672956,89
rates_drawdown_2022,E2_latency_3,mean-reversion,6,-0.24987603787921453,-4.822511426971047,0.5786802030456852,114
rates_drawdown_2022,E2_latency_3,mean-reversion,7,-0.23358054677037432,-5.022014380359043,0.631578947368421,120
rates_drawdown_2022,E2_latency_3,mean-reversion,8,-0.30934786795563307,-6.28239959458265,0.6483516483516484,118
rates_drawdown_2022,E2_latency_3,mean-reversion,9,-0.24902608590861686,-5.126234614271296,0.5965909090909091,105
rates_drawdown_2022,E2_latency_3,mean-reversion,10,-0.2542669650095337,-5.218040108930641,0.6235955056179775,111
rates_drawdown_2022,E2_latency_3,risk-parity,1,0.23918233033050207,2.7807315462337283,0.6388888888888888,230
rates_drawdown_2022,E2_latency_3,risk-parity,2,0.014029465093680082,0.24790336925144013,0.6194444444444445,223
rates_drawdown_2022,E2_latency_3,risk-parity,3,0.1896612719877675,2.657702806225049,0.6472222222222223,233
rates_drawdown_2022,E2_latency_3,risk-parity,4,0.18613455190415817,2.223404315464487,0.6277777777777778,226
rates_drawdown_2022,E2_latency_3,risk-parity,5,0.2715813046386215,2.985264971281907,0.6277777777777778,226
rates_drawdown_2022,E2_latency_3,risk-parity,6,0.10052851010408514,1.2205465068921248,0.6061452513966481,217
rates_drawdown_2022,E2_latency_3,risk-parity,7,0.13034083361055782,1.6327532111732084,0.6657381615598886,239
rates_drawdown_2022,E2_latency_3,risk-parity,8,0.04340208043670679,0.5972738788776004,0.6388888888888888,230
rates_drawdown_2022,E2_latency_3,risk-parity,9,0.19405046530863856,2.156186414537614,0.6239554317548747,224
rates_drawdown_2022,E2_latency_3,risk-parity,10,0.09120659222799365,1.1469704195798796,0.6527777777777778,235
rates_drawdown_2022,E2_latency_3,minimum-variance,1,0.23244655756362365,2.568462222643839,0.65,234
rates_drawdown_2022,E2_latency_3,minimum-variance,2,0.07847958998838966,0.9403321660077713,0.6361111111111111,229
rates_drawdown_2022,E2_latency_3,minimum-variance,3,0.06803615027188537,0.9266927866618464,0.7122905027932961,255
rates_drawdown_2022,E2_latency_3,minimum-variance,4,0.1626679732085421,1.969198536431273,0.6312849162011173,226
rates_drawdown_2022,E2_latency_3,minimum-variance,5,0.4042021683342514,4.440324374775078,0.6629526462395543,238
rates_drawdown_2022,E2_latency_3,minimum-variance,6,0.11415879383033989,1.3633436844952456,0.6444444444444445,232
rates_drawdown_2022,E2_latency_3,minimum-variance,7,0.12034035348936678,1.4277864328965613,0.6518105849582173,234
rates_drawdown_2022,E2_latency_3,minimum-variance,8,0.08153807311097538,1.0367555267217523,0.6555555555555556,236
rates_drawdown_2022,E2_latency_3,minimum-variance,9,0.072212212339267,0.912295201885518,0.6201117318435754,222
rates_drawdown_2022,E2_latency_3,minimum-variance,10,0.06842889087006032,0.886594159960614,0.6388888888888888,230
rates_drawdown_2022,E2_latency_3,random,1,0.25260066116825963,3.0474732780581104,0.6484848484848484,214
rates_drawdown_2022,E2_latency_3,random,2,0.007594869181116071,0.18295636853288516,0.5872093023255814,202
rates_drawdown_2022,E2_latency_3,random,3,0.0641265528526398,1.0543107325141834,0.7,238
rates_drawdown_2022,E2_latency_3,random,4,0.057728363033538344,0.830177494329822,0.625748502994012,209
rates_drawdown_2022,E2_latency_3,random,5,0.17609151592839378,2.2885685249299312,0.5705882352941176,194
rates_drawdown_2022,E2_latency_3,random,6,0.13142167370809488,2.4546207394447426,0.6895522388059702,231
rates_drawdown_2022,E2_latency_3,random,7,0.08695239981230518,1.2651342469111646,0.6525679758308157,216
rates_drawdown_2022,E2_latency_3,random,8,0.1100411629092577,1.5344787608483996,0.6523076923076923,212
rates_drawdown_2022,E2_latency_3,random,9,0.11951326966236597,1.7390500895391852,0.599388379204893,196
rates_drawdown_2022,E2_latency_3,random,10,0.1297732272477483,1.6769506208494933,0.591044776119403,198
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,1,0.36029626487378885,3.8197294272128817,0.8991596638655462,321
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,2,0.1659309123126944,1.9535162222720814,0.9124293785310734,323
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,3,0.24836772000360896,3.074983403050871,0.8828571428571429,309
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,4,0.3055893456279921,3.3941079959825466,0.9025787965616046,315
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,5,0.40900327216217325,4.533893762844569,0.8777777777777778,316
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,6,0.2182803568320153,2.689264639740271,0.8785310734463276,311
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,7,0.25000214395523246,2.8639125987058613,0.9098591549295775,323
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,8,0.20768071610416117,2.4534890307658688,0.9047619047619048,323
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,9,0.27462689892820746,2.994352137038279,0.9050279329608939,324
rates_drawdown_2022,E2_participation_1pct,buy-and-hold,10,0.20716443379219496,2.3867188576208966,0.8851540616246498,316
rates_drawdown_2022,E2_participation_1pct,signal-weighted,1,0.4752211450401027,8.484170896860435,0.8952380952380953,188
rates_drawdown_2022,E2_participation_1pct,signal-weighted,2,0.39182187986490846,7.551766427531577,0.9010416666666666,173
rates_drawdown_2022,E2_participation_1pct,signal-weighted,3,0.43726530218764914,8.276407272923995,0.8774509803921569,179
rates_drawdown_2022,E2_participation_1pct,signal-weighted,4,0.41146364916044,7.917073290626067,0.8888888888888888,176
rates_drawdown_2022,E2_participation_1pct,signal-weighted,5,0.485887630987589,9.677282803483315,0.925,185
rates_drawdown_2022,E2_participation_1pct,signal-weighted,6,0.3953287051367731,7.767929970539662,0.9065934065934066,165
rates_drawdown_2022,E2_participation_1pct,signal-weighted,7,0.39328482355484584,7.601937226030804,0.895,179
rates_drawdown_2022,E2_participation_1pct,signal-weighted,8,0.42492619712553403,8.106254161554954,0.9067357512953368,175
rates_drawdown_2022,E2_participation_1pct,signal-weighted,9,0.4323374206091144,8.37328056364692,0.8926829268292683,183
rates_drawdown_2022,E2_participation_1pct,signal-weighted,10,0.39881190161290103,8.350059291619543,0.8941798941798942,169
rates_drawdown_2022,E2_participation_1pct,naive-momentum,1,0.7075063041259575,10.24485812015081,0.8908296943231441,204
rates_drawdown_2022,E2_participation_1pct,naive-momentum,2,0.5173148943475567,8.991536204064095,0.9103139013452914,203
rates_drawdown_2022,E2_participation_1pct,naive-momentum,3,0.5213212476894071,8.60162286921752,0.915929203539823,207
rates_drawdown_2022,E2_participation_1pct,naive-momentum,4,0.5487078087044952,7.936959467494076,0.8931623931623932,209
rates_drawdown_2022,E2_participation_1pct,naive-momentum,5,0.629620878579634,8.91169275009584,0.9113924050632911,216
rates_drawdown_2022,E2_participation_1pct,naive-momentum,6,0.555470586715977,8.599624016180638,0.9095238095238095,191
rates_drawdown_2022,E2_participation_1pct,naive-momentum,7,0.5732967569561107,8.228901569377255,0.8927038626609443,208
rates_drawdown_2022,E2_participation_1pct,naive-momentum,8,0.5129026132437005,8.943365189635271,0.9090909090909091,210
rates_drawdown_2022,E2_participation_1pct,naive-momentum,9,0.5934343395913619,8.29078772880004,0.9017094017094017,211
rates_drawdown_2022,E2_participation_1pct,naive-momentum,10,0.5674754428786877,8.422737093495424,0.9004329004329005,208
rates_drawdown_2022,E2_participation_1pct,mean-reversion,1,-0.2542699859207451,-6.368833208613526,0.8902439024390244,146
rates_drawdown_2022,E2_participation_1pct,mean-reversion,2,-0.31278160026037294,-7.736936325141328,0.9263803680981595,151
rates_drawdown_2022,E2_participation_1pct,mean-reversion,3,-0.27127853468533114,-7.822405579433008,0.9141104294478528,149
rates_drawdown_2022,E2_participation_1pct,mean-reversion,4,-0.25762932101350566,-6.54390540925683,0.8602150537634409,160
rates_drawdown_2022,E2_participation_1pct,mean-reversion,5,-0.24456240620219816,-7.005211666843609,0.8703703703703703,141
rates_drawdown_2022,E2_participation_1pct,mean-reversion,6,-0.2845524732430662,-8.092783333388443,0.9297297297297298,172
rates_drawdown_2022,E2_participation_1pct,mean-reversion,7,-0.2833041763367047,-7.044392113691809,0.875,154
rates_drawdown_2022,E2_participation_1pct,mean-reversion,8,-0.2776874018316928,-7.023667535860677,0.8994082840236687,152
rates_drawdown_2022,E2_participation_1pct,mean-reversion,9,-0.28617224443973954,-6.948011145296777,0.8928571428571429,150
rates_drawdown_2022,E2_participation_1pct,mean-reversion,10,-0.3250352880361347,-8.872309857378243,0.8922155688622755,149
rates_drawdown_2022,E2_participation_1pct,risk-parity,1,0.26572287517515614,3.163675587511188,0.9303621169916435,334
rates_drawdown_2022,E2_participation_1pct,risk-parity,2,0.09507450336618928,1.2429077448849712,0.9388888888888889,338
rates_drawdown_2022,E2_participation_1pct,risk-parity,3,0.1880650233548582,2.5733299596195187,0.9498607242339833,341
rates_drawdown_2022,E2_participation_1pct,risk-parity,4,0.16412570635140722,2.160430321385318,0.947075208913649,340
rates_drawdown_2022,E2_participation_1pct,risk-parity,5,0.36582897089088506,4.424941125681252,0.9387186629526463,337
rates_drawdown_2022,E2_participation_1pct,risk-parity,6,0.16847190687618285,2.321906322143604,0.95,342
rates_drawdown_2022,E2_participation_1pct,risk-parity,7,0.19518967072410853,2.4333269507173014,0.9416666666666667,339
rates_drawdown_2022,E2_participation_1pct,risk-parity,8,0.15658546248566263,2.0837104349580975,0.95,342
rates_drawdown_2022,E2_participation_1pct,risk-parity,9,0.15581211455763722,1.958928531216234,0.9273743016759777,332
rates_drawdown_2022,E2_participation_1pct,risk-parity,10,0.14011830817657955,1.8541359536491968,0.9527777777777777,343
rates_drawdown_2022,E2_participation_1pct,minimum-variance,1,0.25831990806876215,3.0541715664567617,0.9442896935933147,339
rates_drawdown_2022,E2_participation_1pct,minimum-variance,2,0.15640490293421516,1.9151857596946285,0.943502824858757,334
rates_drawdown_2022,E2_participation_1pct,minimum-variance,3,0.20555817869376325,2.777287953897572,0.9664804469273743,346
rates_drawdown_2022,E2_participation_1pct,minimum-variance,4,0.2396028441051936,2.9311092112435673,0.9498607242339833,341
rates_drawdown_2022,E2_participation_1pct,minimum-variance,5,0.3542831837114713,4.188502193315731,0.9526462395543176,342
rates_drawdown_2022,E2_participation_1pct,minimum-variance,6,0.15593230092493693,2.082770466878912,0.9637883008356546,346
rates_drawdown_2022,E2_participation_1pct,minimum-variance,7,0.21336795609182602,2.6050603564796004,0.9583333333333334,345
rates_drawdown_2022,E2_participation_1pct,minimum-variance,8,0.18583886279049366,2.3381878205025948,0.9665738161559888,347
rates_drawdown_2022,E2_participation_1pct,minimum-variance,9,0.24708010612404552,2.8878168965452162,0.9638888888888889,347
rates_drawdown_2022,E2_participation_1pct,minimum-variance,10,0.17914962877354967,2.2395803570383395,0.947075208913649,340
rates_drawdown_2022,E2_participation_1pct,random,1,0.08731330426145334,1.4198445458056175,0.8505747126436781,296
rates_drawdown_2022,E2_participation_1pct,random,2,-0.0029872551594068986,0.015434316330534947,0.8482142857142857,285
rates_drawdown_2022,E2_participation_1pct,random,3,0.13799165404443925,2.186709374024951,0.8831908831908832,310
rates_drawdown_2022,E2_participation_1pct,random,4,0.06815012231793127,1.1715428774944003,0.8483965014577259,291
rates_drawdown_2022,E2_participation_1pct,random,5,0.06431657299745686,1.105144828274679,0.8643067846607669,293
rates_drawdown_2022,E2_participation_1pct,random,6,0.051128565162728457,0.9421426972332254,0.8422619047619048,283
rates_drawdown_2022,E2_participation_1pct,random,7,0.04273279432009125,0.7924408638156066,0.8520710059171598,288
rates_drawdown_2022,E2_participation_1pct,random,8,0.00821104082939006,0.1972838233535445,0.8284883720930233,285
